template,nonholdout_n,nonholdout_sessions,top_action,top_count,purity,holdout_n,nonholdout_action_counts,example_prompt,holdout_non_au_matches,changed_rows,fixed,broken,wrong_to_wrong,macro_f1,delta_vs_base,passes_judge_gate,passes_safe_gate
프로젝트에 컴포넌트 파일들이 어디어디 퍼져있는지 한눈에 <<IDENT>> tsx 파일 다 긁어줄래?,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",프로젝트에 컴포넌트 파일들이 어디어디 퍼져있는지 한눈에 보고싶어src/main/java/com/app/UserController.java tsx 파일 다 긁어줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
프로젝트에 테스트 파일이 대체 몇 개나 있는지부터 좀 보자. 커버리지가 너무 비어있는 느낌,2,2,read_file,2,1.0,0,"{""read_file"": 2}",프로젝트에 테스트 파일이 대체 몇 개나 있는지부터 좀 보자. 커버리지가 너무 비어있는 느낌,0,0,0,0,0,0.7387722812652203,0.0,False,False
"프로필 페이지 새로 만들 건데, 먼저 기존 <<IDENT>> 구조 좀 참고하게 보여줘",2,2,read_file,2,1.0,0,"{""read_file"": 2}","프로필 페이지 새로 만들 건데, 먼저 기존 page.tsx 구조 좀 참고하게 보여줘",0,0,0,0,0,0.7387722812652203,0.0,False,False
프로필 화면이 토큰 보고 분기 타야 하니까 거기서 새 셀렉터 쓰도록 연결해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",프로필 화면이 토큰 보고 분기 타야 하니까 거기서 새 셀렉터 쓰도록 연결해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
프론트에서 보낸 form이 422로 까임. static js 쪽에 핸들러 있을 텐데 어느 폴더에 뭐가 들어있나 먼저 보여줘,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",프론트에서 보낸 form이 422로 까임. static js 쪽에 핸들러 있을 텐데 어느 폴더에 뭐가 들어있나 먼저 보여줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
필드 추가했으니까 마이그레이션 만들고 적용까지 한번에 돌려보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",필드 추가했으니까 마이그레이션 만들고 적용까지 한번에 돌려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
"하는 김에 리팩터 김에 narrowphase에서도 똑같이 == 쓰는 데 있으면 같이 통일해야 하는데, 두 군데 한꺼번에 패치하는 게 낫겠다",2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}","하는 김에 리팩터 김에 narrowphase에서도 똑같이 == 쓰는 데 있으면 같이 통일해야 하는데, 두 군데 한꺼번에 패치하는 게 낫겠다",0,0,0,0,0,0.7387722812652203,0.0,False,False
하는 김에 오케이 전역 상태로 두는 게 맞겠네. store에 muted 플래그 추가하자,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",하는 김에 오케이 전역 상태로 두는 게 맞겠네. store에 muted 플래그 추가하자,0,0,0,0,0,0.7387722812652203,0.0,False,False
학습 스크립트가 시작하자마자 죽어. 일단 돌려서 에러부터 보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",학습 스크립트가 시작하자마자 죽어. 일단 돌려서 에러부터 보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
한번 실행해서 깨지는지만 보고,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",한번 실행해서 깨지는지만 보고,0,0,0,0,0,0.7387722812652203,0.0,False,False
"한번만 음 Home, Profile 밖에 없네. 그럼 <<IDENT>> 새로 하나 만들어줘. 일단 빈 화면이라도 좋으니까 기본 뼈대만~",2,2,write_file,2,1.0,0,"{""write_file"": 2}","한번만 음 Home, Profile 밖에 없네. 그럼 app/admin.py 새로 하나 만들어줘. 일단 빈 화면이라도 좋으니까 기본 뼈대만~",0,0,0,0,0,0.7387722812652203,0.0,False,False
해싱 관련 라이브러리는 아무것도 없네. bcrypt랑 argon2 중에 요즘 뭐가 더 권장되는지 비교 좀 찾아봐 줄래?,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",해싱 관련 라이브러리는 아무것도 없네. bcrypt랑 argon2 중에 요즘 뭐가 더 권장되는지 비교 좀 찾아봐 줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
"해싱이 핸들러 안에 인라인으로 박혀 있네. 음... 이거 schemas 쪽으로 빼는 게 맞나 db 쪽이 맞나 좀 애매한데, 어디다 두는 게 좋을지 너 생각은?",2,2,plan_task,2,1.0,0,"{""plan_task"": 2}","해싱이 핸들러 안에 인라인으로 박혀 있네. 음... 이거 schemas 쪽으로 빼는 게 맞나 db 쪽이 맞나 좀 애매한데, 어디다 두는 게 좋을지 너 생각은?",0,0,0,0,0,0.7387722812652203,0.0,False,False
핸들러 안에서 직접 검증하느라 raise하는 부분이 곳곳에 박혀있을 텐데 패턴 좀 찾아봐,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",핸들러 안에서 직접 검증하느라 raise하는 부분이 곳곳에 박혀있을 텐데 패턴 좀 찾아봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
헉 두개 깨지네 ㅠㅠ run 함수 본체부터 다시 보자. <<IDENT>> 다시 열어줘,2,2,read_file,2,1.0,0,"{""read_file"": 2}",헉 두개 깨지네 ㅠㅠ run 함수 본체부터 다시 보자. main.py 다시 열어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
헐 세 개 깨졌네. 어떤 게 깨졌는지 출력 다시 보게 테스트 한번 더,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",헐 세 개 깨졌네. 어떤 게 깨졌는지 출력 다시 보게 테스트 한번 더,0,0,0,0,0,0.7387722812652203,0.0,False,False
"헤더 스펙 돌려보자, 마크업 바뀐 거 반영 안 됐을 거라",2,2,run_tests,2,1.0,0,"{""run_tests"": 2}","헤더 스펙 돌려보자, 마크업 바뀐 거 반영 안 됐을 거라",0,0,0,0,0,0.7387722812652203,0.0,False,False
헤더에 다크모드 토글 넣을 거야. 새 토글 컴포넌트 파일 하나 만들어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",헤더에 다크모드 토글 넣을 거야. 새 토글 컴포넌트 파일 하나 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
헤더에 로그아웃 버튼 달고 그 함수 연결해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",헤더에 로그아웃 버튼 달고 그 함수 연결해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
헬스체크 엔드포인트 Pipeline로 갈까 커스텀으로 갈까? 정해줘야 진행함,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",헬스체크 엔드포인트 Pipeline로 갈까 커스텀으로 갈까? 정해줘야 진행함,0,0,0,0,0,0.7387722812652203,0.0,False,False
헬스체크 엔드포인트 하나 추가하려는데 라우터들 지금 어떻게 등록돼 있나,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",헬스체크 엔드포인트 하나 추가하려는데 라우터들 지금 어떻게 등록돼 있나,0,0,0,0,0,0.7387722812652203,0.0,False,False
헬스체크용으로 curl 설치 단계 하나 넣어줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",헬스체크용으로 curl 설치 단계 하나 넣어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
현재 로그인한 사용자 정보를 돌려주는 /<<IDENT>> 엔드포인트를 새로 만들고 싶어. 일단 단계부터 쪼개줄래?,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",현재 로그인한 사용자 정보를 돌려주는 /tsconfig/me 엔드포인트를 새로 만들고 싶어. 일단 단계부터 쪼개줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
"혹시 <IDENT> 계속 뜨는데 어떻게 해야 할지 모르겠어, 도와줄래?",2,2,ask_user,2,1.0,0,"{""ask_user"": 2}","혹시 AssertionError 계속 뜨는데 어떻게 해야 할지 모르겠어, 도와줄래?",0,0,0,0,0,0.7387722812652203,0.0,False,False
혹시 ㅇㅋ 패턴 알겠다. 근데 새 서빙 도메인 호스트명을 내가 안 정했는데 <<IDENT>> 로 갈지 <<IDENT>> 로 갈지 너가 정해서 막 만들면 안되고... 뭐로 할지 정해야겠다. 추천 좀,2,2,web_search,2,1.0,0,"{""web_search"": 2}",혹시 ㅇㅋ 패턴 알겠다. 근데 새 서빙 도메인 호스트명을 내가 안 정했는데 model.api 로 갈지 serve.api 로 갈지 너가 정해서 막 만들면 안되고... 뭐로 할지 정해야겠다. 추천 좀,0,0,0,0,0,0.7387722812652203,0.0,False,False
혹시 놓친 참조 없나 다시 한번 같은 이름으로 훑어봐줄래,2,2,read_file,2,1.0,0,"{""read_file"": 2}",혹시 놓친 참조 없나 다시 한번 같은 이름으로 훑어봐줄래,0,0,0,0,0,0.7387722812652203,0.0,False,False
혹시 버전 핀이 이상하네. <<IDENT>> 열어봐,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",혹시 버전 핀이 이상하네. components/UserCard.vue 열어봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
혹시나 해서 러너가 핵심인거같은데 이거 열어봐,2,2,glob_pattern,2,1.0,0,"{""glob_pattern"": 2}",혹시나 해서 러너가 핵심인거같은데 이거 열어봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
확인차 이제 아무 데서도 안 부르네요. <IDENT> 쓰면 잘못된 이메일이 진짜 막히는지 정적으로도 한번 점검하고 싶은데 schemas 파일 검사 돌려주세요,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",확인차 이제 아무 데서도 안 부르네요. EmailStr 쓰면 잘못된 이메일이 진짜 막히는지 정적으로도 한번 점검하고 싶은데 schemas 파일 검사 돌려주세요,0,0,0,0,0,0.7387722812652203,0.0,False,False
히어로 영역을 새 컴포넌트로 떼서 components 아래에 만들어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",히어로 영역을 새 컴포넌트로 떼서 components 아래에 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
에러 핸들링 코드 어디 흩어져 있나 검색부터,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",에러 핸들링 코드 어디 흩어져 있나 검색부터,1,1,0,0,1,0.7387704315524275,-1.8497127928229773e-06,True,False
we're going to add a slack-alert operator so failed dags ping the on-call channel. I'm honestly not sure if airflow has a maintained slack provider anymore or if we roll our own — can you look into what the current recommendation is?,2,2,plan_task,2,1.0,1,"{""plan_task"": 2}",we're going to add a slack-alert operator so failed dags ping the on-call channel. I'm honestly not sure if airflow has a maintained slack provider anymore or if we roll our own — can you look into what the current recommendation is?,1,1,0,0,1,0.7387664211945474,-5.860070672936146e-06,True,False
테스트 코드들이 프로젝트 어디어디에 흩어져 있는지 전체적으로 보고 싶어요. 테스트 파일들 다 찾아줄래요?,3,3,read_file,3,1.0,1,"{""read_file"": 3}",테스트 코드들이 프로젝트 어디어디에 흩어져 있는지 전체적으로 보고 싶어요. 테스트 파일들 다 찾아줄래요?,1,1,0,1,0,0.7387192101015518,-5.30711636684833e-05,True,False
this gradle file has gotten messy. read it,2,2,read_file,2,1.0,1,"{""read_file"": 2}",this gradle file has gotten messy. read it,1,1,0,1,0,0.7387192101015518,-5.30711636684833e-05,True,False
지금은 그냥 children이랑 onClick만 받네. 기존 테스트는 어디까지 커버하고 있지? 테스트 파일도 봐줘,2,2,read_file,2,1.0,1,"{""read_file"": 2}",지금은 그냥 children이랑 onClick만 받네. 기존 테스트는 어디까지 커버하고 있지? 테스트 파일도 봐줘,1,1,0,1,0,0.7387192101015518,-5.30711636684833e-05,True,False
프로젝트에 .<<IDENT>> 파일들이 어디어디 흩어져 있는지 한번에 다 찾아줘,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",프로젝트에 .test.tsx 파일들이 어디어디 흩어져 있는지 한번에 다 찾아줘,1,1,0,1,0,0.7387176972804241,-5.458398479618598e-05,True,False
just cloned this rust cli and i have no idea where the command line flags get parsed. can you crack open the cli file so i can get a feel for it?,2,2,list_directory,2,1.0,1,"{""list_directory"": 2}",just cloned this rust cli and i have no idea where the command line flags get parsed. can you crack open the cli file so i can get a feel for it?,1,1,0,1,0,0.7387117888953538,-6.049236986649387e-05,True,False
유저별 API 요청 rate limit 걸고 싶은데 throttle 관련 설정 들어가 있는 거 있나,2,2,glob_pattern,2,1.0,1,"{""glob_pattern"": 2}",유저별 API 요청 rate limit 걸고 싶은데 throttle 관련 설정 들어가 있는 거 있나,1,1,0,1,0,0.7387013735379265,-7.090772729378969e-05,True,False
@/components랑 @/lib alias 추가하고 싶은데 paths에 넣어줘,4,4,edit_file,4,1.0,1,"{""edit_file"": 4}",@/components랑 @/lib alias 추가하고 싶은데 paths에 넣어줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
Dockerfile에서 pip install 할 때 캐시 꺼주고 핀 잘 먹게 --no-cache-dir도 붙여줘,3,3,edit_file,3,1.0,1,"{""edit_file"": 3}",Dockerfile에서 pip install 할 때 캐시 꺼주고 핀 잘 먹게 --no-cache-dir도 붙여줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
psycopg2 버전이 파이썬 베이스 이미지랑 충돌이네. 그 줄만 binary 패키지로 바꿔줘,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",psycopg2 버전이 파이썬 베이스 이미지랑 충돌이네. 그 줄만 binary 패키지로 바꿔줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
rename the `dev` script to `start:dev` in there,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",rename the `dev` script to `start:dev` in there,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
scheduler heartbeat 주기 이거 좀 줄여줘 5초로,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",scheduler heartbeat 주기 이거 좀 줄여줘 5초로,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
test 스크립트가 jest 대신 오타로 jset이라고 돼 있네 ㅋㅋ 그거 고쳐줘,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",test 스크립트가 jest 대신 오타로 jset이라고 돼 있네 ㅋㅋ 그거 고쳐줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
아 await 안 붙여서 promise 가 그대로 들어가네 ㅋㅋ 그 함수 비동기 처리 제대로 고쳐줘,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",아 await 안 붙여서 promise 가 그대로 들어가네 ㅋㅋ 그 함수 비동기 처리 제대로 고쳐줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
여기 test 블록에 coverage 설정 추가하고 reporter는 text랑 html 둘 다 넣어줘,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",여기 test 블록에 coverage 설정 추가하고 reporter는 text랑 html 둘 다 넣어줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
역시 중복이네. App.tsx로 한 군데 모으고 각 화면에선 라우터 파라미터만 받게 리팩토링 하자. 관련 파일들 한번에 고쳐줘,2,2,edit_file,2,1.0,1,"{""edit_file"": 2}",역시 중복이네. App.tsx로 한 군데 모으고 각 화면에선 라우터 파라미터만 받게 리팩토링 하자. 관련 파일들 한번에 고쳐줘,1,1,0,1,0,0.7386935727591635,-7.870850605684598e-05,True,False
metro 설정에서 svg transformer 빠진 것 같은데 일단 파일 보자,2,2,read_file,2,1.0,1,"{""read_file"": 2}",metro 설정에서 svg transformer 빠진 것 같은데 일단 파일 보자,1,1,0,1,0,0.7386923556077255,-7.992565749481706e-05,True,False
버튼 색이랑 hover는 어디 정의돼 있어? 스타일 블록 안에 있나,2,2,read_file,2,1.0,1,"{""read_file"": 2}",버튼 색이랑 hover는 어디 정의돼 있어? 스타일 블록 안에 있나,1,1,0,1,0,0.7386923556077255,-7.992565749481706e-05,True,False
how many components do we even have? everything under components,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",how many components do we even have? everything under components,1,1,0,1,0,0.7386904947549152,-8.178651030510409e-05,True,False
이 레포 빌드 메이븐이지? pom 한번 열어서 확인,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",이 레포 빌드 메이븐이지? pom 한번 열어서 확인,1,1,0,1,0,0.7386904947549152,-8.178651030510409e-05,True,False
이름에 <<IDENT>> 들어간 테스트가 몇 개나 되나 검색해줄래요? 그 그룹부터 떼낼까 해서,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",이름에 'config' 들어간 테스트가 몇 개나 되나 검색해줄래요? 그 그룹부터 떼낼까 해서,1,1,0,1,0,0.7386904947549152,-8.178651030510409e-05,True,False
yaml.v3로 가자. 의존성 추가해야 하니까 <<IDENT>> 먼저 보여줘,2,2,read_file,2,1.0,1,"{""read_file"": 2}",yaml.v3로 가자. 의존성 추가해야 하니까 go.mod 먼저 보여줘,1,1,0,1,0,0.7386896250445961,-8.265622062419986e-05,True,False
좋아 그럼 먼저 <IDENT> 지금 어떻게 돼 있나 컨트롤러 보자,2,2,read_file,2,1.0,1,"{""read_file"": 2}",좋아 그럼 먼저 updateUser 지금 어떻게 돼 있나 컨트롤러 보자,1,1,0,1,0,0.7386896250445961,-8.265622062419986e-05,True,False
CSV 내보내기 기능 추가하려고. 일단 프로젝트에 export 비슷한 거 이미 있나 패턴으로 찾아줘,3,3,grep_search,3,1.0,1,"{""grep_search"": 3}",CSV 내보내기 기능 추가하려고. 일단 프로젝트에 export 비슷한 거 이미 있나 패턴으로 찾아줘,1,1,0,1,0,0.738687764191786,-8.451707343437587e-05,True,False
what's it asserting? open the test file,3,3,grep_search,3,1.0,1,"{""grep_search"": 3}",what's it asserting? open the test file,1,1,0,1,0,0.738687764191786,-8.451707343437587e-05,True,False
기존에 하드코딩된 if 분기들 어디 흩어져 있나 싹 훑어줘,3,3,grep_search,3,1.0,1,"{""grep_search"": 3}",기존에 하드코딩된 if 분기들 어디 흩어져 있나 싹 훑어줘,1,1,0,1,0,0.738687764191786,-8.451707343437587e-05,True,False
진짜 없네. 근데 <<IDENT>> 어디서 이거 쓰는지 찾아줄래?,2,2,grep_search,2,1.0,1,"{""grep_search"": 2}",진짜 없네. 근데 main.tf 어디서 이거 쓰는지 찾아줄래?,1,1,0,1,0,0.738687764191786,-8.451707343437587e-05,True,False
<IDENT> 정의가 어디 있긴 한거야?,2,2,glob_pattern,2,1.0,1,"{""glob_pattern"": 2}",parsePlan 정의가 어디 있긴 한거야?,1,1,0,1,0,0.7386741710124177,-9.811025280259678e-05,True,False
dag 테스트 전체 한번 싹 돌리자,2,2,run_tests,2,1.0,1,"{""run_tests"": 2}",dag 테스트 전체 한번 싹 돌리자,1,1,0,1,0,0.7386680784730192,-0.00010420279220113571,True,False
run the header spec and see if it's green now,2,2,run_tests,2,1.0,1,"{""run_tests"": 2}",run the header spec and see if it's green now,1,1,0,1,0,0.7386680784730192,-0.00010420279220113571,True,False
다시 그 파일만 돌려봐,2,2,run_tests,2,1.0,1,"{""run_tests"": 2}",다시 그 파일만 돌려봐,1,1,0,1,0,0.7386680784730192,-0.00010420279220113571,True,False
오케이 통과네. 유저 쪽 테스트도 같이 확인하자,2,2,run_tests,2,1.0,1,"{""run_tests"": 2}",오케이 통과네. 유저 쪽 테스트도 같이 확인하자,1,1,0,1,0,0.7386680784730192,-0.00010420279220113571,True,False
remove는 있네 그거 재활용. 시뮬에서 스와이프 동작 되나 빌드해서 확인,2,2,run_bash,2,1.0,2,"{""run_bash"": 2}",remove는 있네 그거 재활용. 시뮬에서 스와이프 동작 되나 빌드해서 확인,2,1,0,1,0,0.7386637285646321,-0.00010855270058818256,True,False
